,cur.d3_01,cur.d3_02,cur.d3_03,cur.d3_04,cur.d3_05,cur.d3_06,cur.d3_07,cur.d3_08,cur.d3_09,cur.d3_10,cur.d3_11,cur.d3_12,cur.d3_13,cur.d3_14,cur.d3_15,cur.d2_01,cur.d2_02,cur.d2_03,cur.d2_04,cur.d2_05,cur.d2_06,cur.d2_07,cur.d2_08,cur.d2_09,cur.d2_10,cur.d2_11,cur.d2_12,cur.d2_13,cur.d2_14,cur.d2_15,cur.d1_01,cur.d1_02,cur.d1_03,cur.d1_04,cur.d1_05,cur.d1_06,cur.d1_07,cur.d1_08,cur.d1_09,cur.d1_10,cur.d1_11,cur.d1_12,cur.d1_13,cur.d1_14,cur.d1_15,cur.s1_01,cur.s1_02,cur.s1_03,cur.s1_04,cur.s1_05,cur.s1_06,cur.s1_07,cur.s1_08,cur.s1_09,cur.s1_10,cur.s1_11,cur.s1_12,cur.s1_13,cur.s1_14,cur.s1_15,cur.s2_01,cur.s2_02,cur.s2_03,cur.s2_04,cur.s2_05,cur.s2_06,cur.s2_07,cur.s2_08,cur.s2_09,cur.s2_10,cur.s2_11,cur.s2_12,cur.s2_13,cur.s2_14,cur.s2_15,cur.s3_01,cur.s3_02,cur.s3_03,cur.s3_04,cur.s3_05,cur.s3_06,cur.s3_07,cur.s3_08,cur.s3_09,cur.s3_10,cur.s3_11,cur.s3_12,cur.s3_13,cur.s3_14,cur.s3_15,nil.d3_01,nil.d3_02,nil.d3_03,nil.d3_04,nil.d3_05,nil.d3_06,nil.d3_07,nil.d3_08,nil.d3_09,nil.d3_10,nil.d3_11,nil.d3_12,nil.d3_13,nil.d3_14,nil.d3_15,nil.d2_01,nil.d2_02,nil.d2_03,nil.d2_04,nil.d2_05,nil.d2_06,nil.d2_07,nil.d2_08,nil.d2_09,nil.d2_10,nil.d2_11,nil.d2_12,nil.d2_13,nil.d2_14,nil.d2_15,nil.d1_01,nil.d1_02,nil.d1_03,nil.d1_04,nil.d1_05,nil.d1_06,nil.d1_07,nil.d1_08,nil.d1_09,nil.d1_10,nil.d1_11,nil.d1_12,nil.d1_13,nil.d1_14,nil.d1_15,nil.s1_01,nil.s1_02,nil.s1_03,nil.s1_04,nil.s1_05,nil.s1_06,nil.s1_07,nil.s1_08,nil.s1_09,nil.s1_10,nil.s1_11,nil.s1_12,nil.s1_13,nil.s1_14,nil.s1_15,nil.s2_01,nil.s2_02,nil.s2_03,nil.s2_04,nil.s2_05,nil.s2_06,nil.s2_07,nil.s2_08,nil.s2_09,nil.s2_10,nil.s2_11,nil.s2_12,nil.s2_13,nil.s2_14,nil.s2_15,nil.s3_01,nil.s3_02,nil.s3_03,nil.s3_04,nil.s3_05,nil.s3_06,nil.s3_07,nil.s3_08,nil.s3_09,nil.s3_10,nil.s3_11,nil.s3_12,nil.s3_13,nil.s3_14,nil.s3_15,wes.d3_01,wes.d3_02,wes.d3_03,wes.d3_04,wes.d3_05,wes.d3_06,wes.d3_07,wes.d3_08,wes.d3_09,wes.d3_10,wes.d3_11,wes.d3_12,wes.d3_13,wes.d3_14,wes.d3_15,wes.d2_01,wes.d2_02,wes.d2_03,wes.d2_04,wes.d2_05,wes.d2_06,wes.d2_07,wes.d2_08,wes.d2_09,wes.d2_10,wes.d2_11,wes.d2_12,wes.d2_13,wes.d2_14,wes.d2_15,wes.d1_01,wes.d1_02,wes.d1_03,wes.d1_04,wes.d1_05,wes.d1_06,wes.d1_07,wes.d1_08,wes.d1_09,wes.d1_10,wes.d1_11,wes.d1_12,wes.d1_13,wes.d1_14,wes.d1_15,wes.s1_01,wes.s1_02,wes.s1_03,wes.s1_04,wes.s1_05,wes.s1_06,wes.s1_07,wes.s1_08,wes.s1_09,wes.s1_10,wes.s1_11,wes.s1_12,wes.s1_13,wes.s1_14,wes.s1_15,wes.s2_01,wes.s2_02,wes.s2_03,wes.s2_04,wes.s2_05,wes.s2_06,wes.s2_07,wes.s2_08,wes.s2_09,wes.s2_10,wes.s2_11,wes.s2_12,wes.s2_13,wes.s2_14,wes.s2_15,wes.s3_01,wes.s3_02,wes.s3_03,wes.s3_04,wes.s3_05,wes.s3_06,wes.s3_07,wes.s3_08,wes.s3_09,wes.s3_10,wes.s3_11,wes.s3_12,wes.s3_13,wes.s3_14,wes.s3_15,lyn.d3_01,lyn.d3_02,lyn.d3_03,lyn.d3_04,lyn.d3_05,lyn.d3_06,lyn.d3_07,lyn.d3_08,lyn.d3_09,lyn.d3_10,lyn.d3_11,lyn.d3_12,lyn.d3_13,lyn.d3_14,lyn.d3_15,lyn.d2_01,lyn.d2_02,lyn.d2_03,lyn.d2_04,lyn.d2_05,lyn.d2_06,lyn.d2_07,lyn.d2_08,lyn.d2_09,lyn.d2_10,lyn.d2_11,lyn.d2_12,lyn.d2_13,lyn.d2_14,lyn.d2_15,lyn.d1_01,lyn.d1_02,lyn.d1_03,lyn.d1_04,lyn.d1_05,lyn.d1_06,lyn.d1_07,lyn.d1_08,lyn.d1_09,lyn.d1_10,lyn.d1_11,lyn.d1_12,lyn.d1_13,lyn.d1_14,lyn.d1_15,lyn.s1_01,lyn.s1_02,lyn.s1_03,lyn.s1_04,lyn.s1_05,lyn.s1_06,lyn.s1_07,lyn.s1_08,lyn.s1_09,lyn.s1_10,lyn.s1_11,lyn.s1_12,lyn.s1_13,lyn.s1_14,lyn.s1_15,lyn.s2_01,lyn.s2_02,lyn.s2_03,lyn.s2_04,lyn.s2_05,lyn.s2_06,lyn.s2_07,lyn.s2_08,lyn.s2_09,lyn.s2_10,lyn.s2_11,lyn.s2_12,lyn.s2_13,lyn.s2_14,lyn.s2_15,lyn.s3_01,lyn.s3_02,lyn.s3_03,lyn.s3_04,lyn.s3_05,lyn.s3_06,lyn.s3_07,lyn.s3_08,lyn.s3_09,lyn.s3_10,lyn.s3_11,lyn.s3_12,lyn.s3_13,lyn.s3_14,lyn.s3_15
cur.d3_01,0,1.99122835570486,3.98244709376876,4.45805154140001,5.65375045259327,7.21157866742348,8.94427190956577,8.24833374881599,8.00875240677874,6.01047223000681,4.00438582112116,1.99828254002995,2.82533098552678,4.47213595464723,6.32593904603963,17.999993009009,17.7010608735155,17.6146802966627,19.6127894458518,21.6187886687502,23.6246623913953,25.6227939373942,25.674885812361,25.8891937998047,23.9137158895763,21.9352523123978,19.9600261629545,19.6925266894436,21.685563371896,23.6797742828129,35.9999860182993,35.64673610856,35.3934159012043,37.3824649255303,39.3799324358874,41.3792513481402,43.371132546245,43.5702230483481,43.8675306187639,41.899945678514,39.9283740343614,37.9580253636755,37.6245721639456,39.6046343987647,41.5866048285815,202.413988502674,201.276797214668,200.14572062175,201.799072651812,203.463212245734,205.140184934969,206.814585078149,207.902251659419,209.010492222129,207.356768924257,205.704682991358,204.051953841203,202.92387337282,204.577241332069,206.236749777039,187.988937492115,186.763507880207,185.544399686366,187.134553744206,188.736677926827,190.353696357786,191.969704790369,193.141399759218,194.333434905655,192.74041343528,191.150920953547,189.561806436108,188.346372361666,189.937105610636,191.535511575775,174.230505188878,172.907134846816,171.590063342189,173.100628245705,174.624738409417,176.16632700613,177.708956797416,178.974481374003,180.259791485584,178.742593594828,177.231326235488,175.721846943634,174.409358138706,175.921491387438,177.443281240592,29069.7513612157,29068.4107820628,29067.0638182842,29068.5367676354,29070.0132183714,29071.4979829621,29072.9747132514,29074.3149443915,29075.6617098254,29074.1887087015,29072.7123324298,29071.227767452,29069.8867286673,29071.36273793,29072.8388098405,29087.4661032192,29086.1263492247,29084.7802073286,29086.2539130116,29087.7311243422,29089.2166443594,29090.6941284339,29092.0335345789,29093.3794783557,29091.9057211446,29090.4285842969,29088.9432636806,29087.6030517574,29089.0798168331,29090.5566444439,29096.3268533291,29094.9875116975,29093.6417805273,29095.1158638589,29096.5934549704,29098.0793521815,29099.5572126327,29100.8962064968,29102.2417396598,29100.7676049248,29099.2900883065,29097.8043903882,29096.4645916782,29097.9417341439,29099.4189390853,29215.6816427862,29214.3433426514,29212.998648602,29214.4736843737,29215.9522330882,29217.4390811723,29218.9178902282,29220.2558439575,29221.600340938,29220.1252542482,29218.6467798004,29217.1601300777,29215.8213747863,29217.2994690541,29218.7776254471,29210.4024416598,29209.0628317338,29207.7168330269,29209.190670125,29210.6680133541,29212.1536641133,29213.6312783912,29214.9705419256,29216.3163433622,29214.8424549936,29213.3651859452,29211.8797337302,29210.5396658898,29212.0165623139,29213.4935209956,29225.8057052836,29224.4663526342,29223.120610162,29224.5946828124,29226.0722629039,29227.5581488936,29229.0359978694,29230.3750042922,29231.720549633,29230.2464258036,29228.7689198744,29227.283232296,29225.9434222426,29227.420554061,29228.8977480813,18000.3042114131,17998.6008507733,17996.893032047,17997.9221598287,17998.9525289856,17999.9935346361,18001.0277121194,18002.7306209498,18004.4381081168,18003.4086862674,18002.3783499642,18001.337704432,17999.6330488076,18000.6654098666,18001.6979339246,18008.6357216989,18006.9332783559,18005.2263704151,18006.2570203151,18007.2889188746,18008.3314480581,18009.3671444641,18011.0691356669,18012.7757120094,18011.7447688825,18010.712903524,18009.6707342992,18007.9669985495,18009.0008815184,18010.0349272348,18016.9814034474,18015.279877902,18013.5738812486,18014.6060510491,18015.6394767817,18016.6835272673,18017.7207403759,18019.4218134559,18021.1274784676,18020.0950162852,18019.0616241003,18018.01793341,18016.3151180304,18017.3505206846,18018.3860858354,18079.3105830312,18077.5986016632,18075.8822235954,18076.896893559,18077.9127344329,18078.9392655093,18079.9590109429,18081.6705476121,18083.3865974776,18082.371628049,18081.3558164614,18080.3296438198,18078.616342249,18079.6342467888,18080.6523152522,18071.1279231067,18069.4150377646,18067.6977622887,18068.710900322,18069.7252019687,18070.7501995971,18071.7684162525,18073.4808572386,18075.1978045769,18074.1843662318,18073.1700935222,18072.1454544753,18070.4312463621,18071.4476191589,18072.464156127,18062.9595350231,18061.2457462518,18059.5275739149,18060.5391778314,18061.5519380523,18062.575400035,18063.5920857227,18065.3054304868,18067.0232747493,18066.0113696779,18064.9986380389,18063.9755347865,18062.2604206695,18063.2752595325,18064.2902628139,14725.8635456757,14723.9923502588,14722.118210984,14722.7951345258,14723.4717107749,14724.1600275552,14724.8426796218,14726.7134953818,14728.5873215101,14727.9098494097,14727.2332054444,14726.5453039229,14724.6722762042,14725.352442396,14726.0328487991,14712.523705287,14710.651949886,14708.7772572946,14709.4526325562,14710.1276538708,14710.8144194997,14711.4955258613,14713.3669020853,14715.2412817935,14714.5653567034,14713.8902671235,14713.2039169291,14711.3303270617,14712.0089448412,14712.6878031937,14699.1938283263,14697.3215132004,14695.4462675624,14696.1200912804,14696.7935543819,14697.4787655815,14698.158322972,14700.0302594073,14701.9051924264,14701.2308176111,14700.5572856888,14699.8724901007,14697.9983383348,14698.6754044354,14699.3527114708,14798.36372012,14796.4856824907,14794.6047831783,14795.2625055779,14795.9197943831,14796.5888660997,14797.2523369233,14799.130006978,14801.0106014805,14800.3523237375,14799.6949615136,14799.0263005127,14797.1464024316,14797.8073631822,14798.4685647074,14811.5897903691,14809.7123006814,14807.8319425925,14808.4912253063,14809.1500811171,14809.8207161354,14810.4857447527,14812.3628663605,14814.242919356,14813.5830825583,14812.9241538836,14812.2539294242,14810.3745814524,14811.037102677,14811.6998643237,14824.8259439308,14822.9490024901,14821.0691859422,14821.7300257411,14822.3904453119,14823.0626403843,14823.7292235673,14825.6057964277,14827.4853075988,14826.8239149742,14826.1634230933,14825.491638416,14823.6128408562,14824.2769193228,14824.9412378575
cur.d3_02,1.99122835570486,0,1.99122835539026,2.81979369817206,4.47213595596655,6.32840924000946,8.24833375008319,8.00000000085978,8.24833374881599,6.32840923992433,4.47213595571765,2.81979369935689,2.00000000021511,4.00000000042989,6.00000000093016,18.509513719293,17.9999979216517,17.6923550395856,19.6818673458763,21.6805103469969,23.6813004165892,25.6748908186679,25.8805369264036,26.2446697431599,24.2986875055872,22.3552586173577,20.4205320040251,19.9612247063735,21.9294564083406,23.902962681729,36.4587284395717,35.9999958412872,35.6380960518235,37.613835652169,39.5991055502374,41.5879712767375,43.5702330058403,43.8589145232319,44.2439848296347,42.2942484433106,40.3424704661002,38.3932901536715,37.9592000866678,39.9224503486706,41.8891777494701,203.564343590866,202.414027074763,201.269642115995,202.913767826174,204.568737763028,206.236738209985,207.902291027651,209.003268488575,210.124571999821,208.479753026025,206.836737853548,205.193110040787,204.051881460349,205.696140697012,207.34665241834,189.227418065457,187.98897048235,186.756631736325,188.3364768784,189.9283527394,191.535329001217,193.141433610268,194.326467834004,195.531556601093,193.948448306872,192.369046236065,190.790059668331,189.561556735992,191.142131832901,192.730499224135,175.566512009597,174.230532630491,172.900610620509,174.399744463063,175.912480726228,177.442901578054,178.974509736585,180.253146362271,181.55124379034,180.045006610583,178.54488062826,177.046581312784,175.721393316097,177.222283129219,178.73294941224,29071.0965337614,29069.7558802459,29068.4088423959,29069.881723532,29071.3581056631,29072.8428021086,29074.3194643945,29075.6597699163,29077.006609423,29075.5336764959,29074.0573688202,29072.5728719872,29071.2317586802,29072.7076997758,29074.1837035239,29088.8104580143,29087.4706296275,29086.1244136272,29087.5980511449,29089.075193918,29090.5606458405,29092.0380619589,29093.3775425156,29094.7235603978,29093.2498713358,29091.7728030343,29090.2875505126,29088.9472640388,29090.4239609955,29091.9007204915,29097.6707994661,29096.3313834267,29094.9855781374,29096.4595933274,29097.9371159071,29099.4229450458,29100.9007375657,29102.2398058585,29103.5854131403,29102.1113465299,29100.6338984349,29099.1482685875,29097.8083953096,29099.2854696806,29100.7626065331,29217.0245716601,29215.6861973281,29214.3414293677,29215.8163972848,29217.2948777565,29218.781658057,29220.26039947,29221.598427417,29222.9429983089,29221.4679794546,29219.9895732395,29218.5029913023,29217.164161651,29218.6421881137,29220.1202767058,29211.7466720347,29210.4069880168,29209.060915506,29210.5346847275,29212.0119596896,29213.4975426404,29214.9750892528,29216.3144268971,29217.6603021393,29216.1864816303,29214.709280838,29213.2238964311,29211.8837543394,29213.3605829332,29214.8374737904,29227.1496822092,29225.8102554845,29224.4644392233,29225.9384440352,29227.4159558983,29228.9017741178,29230.3795554648,29231.718635984,29233.0642551135,29231.5901991055,29230.1127613943,29228.6271415861,29227.2872572966,29228.7643213243,29230.2414475557,18002.0090014413,18000.3055818514,17998.5977045874,17999.6267344184,18000.6570051354,18001.6979127015,18002.7319923787,18004.4349602376,18006.1425059861,18005.1131820697,18004.0829441803,18003.0423966975,18001.3376819449,18002.369945058,18003.4023711666,18010.3395992442,18008.6370968055,18006.9301301804,18007.9606820844,18008.9924821581,18010.0349132134,18011.0705117676,18012.772562142,18014.4791972134,18013.4483520656,18012.4165851671,18011.3745140344,18009.6707190126,18010.7045039894,18011.7384517098,18018.6843680206,18016.9827832333,18015.2767277507,18016.3087995099,18017.34212671,18018.3860790223,18019.4231942334,18021.1243266332,18022.8300505165,18021.7976863591,18020.7643926802,18019.720800128,18018.0179253289,18019.0532299479,18020.0886970568,18081.0239597245,18079.3119212897,18077.5954865615,18078.6100598816,18079.62580363,18080.6522379257,18081.6718868516,18083.3834806639,18085.0995872336,18084.084714434,18083.0689999464,18082.0429240509,18080.3295652387,18081.3473731368,18082.3653449549,18072.8421990028,18071.1292567409,18069.4119247499,18070.4249661884,18071.4391707602,18072.4640716582,18073.4821918577,18075.1946898392,18076.9116937378,18075.8983519708,18074.8841763101,18073.8596339603,18072.1453687518,18073.1616449574,18074.1780853294,18064.674709589,18062.9608640417,18061.242635336,18062.2541427097,18063.2668059076,18064.2901712086,18065.30676049,18067.0201621071,18068.7380627836,18067.7262542383,18066.7136195976,18065.6906129898,18063.9754419241,18064.9901842479,18066.0050909836,14727.735260025,14725.8640331902,14723.9898628655,14724.6666996049,14725.3431886329,14726.0314183631,14726.7139836404,14728.5848309126,14730.4586881608,14729.7813028906,14729.1047461267,14728.4169315928,14726.5438723198,14727.2239516719,14727.9042712146,14714.3959768532,14712.5241901493,14710.6494666218,14711.3247551715,14711.9996893572,14712.6863680286,14713.3673876928,14715.2387953145,14717.1132060298,14716.4373676777,14715.7623652077,14715.0761019082,14713.2024805997,14713.8810116316,14714.559783216,14701.0666568583,14699.1943105425,14697.3190340812,14697.9927711806,14698.6661472475,14699.3512715808,14700.0307423661,14701.9027100874,14703.7776739984,14703.103385829,14702.4299409232,14701.7452321378,14699.871049045,14700.5480284915,14701.2252488501,14800.2422499985,14798.3641828361,14796.4832543483,14797.1408924883,14797.7980966328,14798.467083846,14799.130470421,14801.0081701003,14802.8887938468,14802.2306003913,14801.5733228107,14800.9047462518,14799.0248185057,14799.6856949611,14800.3468121694,14813.4677750147,14811.5902556816,14809.7098683046,14810.3690666638,14811.0278377149,14811.6983881308,14812.3633324041,14814.2404837485,14816.1205661,14815.4608136863,14814.8019697543,14814.1318298329,14812.2524520828,14812.9148889171,14813.577566148,14826.703383043,14824.8264118459,14822.9465658992,14823.6073212445,14824.267655958,14824.9397663345,14825.6062650745,14827.4828677842,14829.3624084237,14828.7011002802,14828.0406932385,14827.3689931965,14825.490165747,14826.1541597254,14826.8183937482
cur.d3_03,3.98244709376876,1.99122835539026,0,1.99828254112932,4.00438582264735,6.01047223195659,8.00875240983229,8.24833375008319,8.94427190956577,7.21157866849273,5.65375045403292,4.45805154388103,2.82533098716493,4.47213595562412,6.32593904719687,19.2208911829605,18.517844929403,18.0000028281096,19.9590451735742,21.9322898990063,23.9128987792959,25.8892037292724,26.2446746376357,26.7524471009368,24.84612733414,22.9492524390217,21.0681465642885,20.4298475856608,22.357253047991,24.2963959323741,37.0273585482141,36.4671934518173,36.0000056547335,37.9570029969125,39.925128100385,41.8990214182242,43.8675503967102,44.2439946280949,44.7145038194638,42.7861330626806,40.8579417618778,38.9340373330721,38.4027982549487,40.3446852690398,42.2919891360798,204.734674519946,203.571494620595,202.414065525631,204.048987583257,205.694807976636,207.353851764555,209.010570427573,210.124610833846,211.258731364923,209.622794958963,207.988825353411,206.35427220694,205.200153720237,206.835327616946,208.476863019078,190.485436498729,189.234269862618,187.989003359141,189.558596387177,191.140277003698,192.737258075439,194.333502082571,195.531589926598,196.749450230445,195.17620266042,193.606833702631,192.037915264764,190.796638681568,192.367111987435,193.945492901901,176.921244896588,175.572991528019,174.230559964314,175.718367780227,177.219829983106,178.739174886715,180.259847703743,181.551271644497,182.861837365758,181.366465517825,179.877378929184,178.390153738682,177.052598327717,178.542347343433,180.041986812735,29072.4482202711,29071.107492705,29069.760381089,29071.2331942899,29072.7095080952,29074.1941366723,29075.6707312333,29077.0111108262,29078.3580240968,29076.8851590886,29075.4089197287,29073.9244907631,29072.5833032448,29074.0591764522,29075.5351123149,29090.1613301034,29088.8214276357,29087.4751378396,29088.9487074691,29090.4257819648,29091.9111660673,29093.3885145075,29094.7280691664,29096.0741608436,29094.6005396513,29093.1235396191,29091.6383549167,29090.2979942008,29091.7746233162,29093.2513149743,29099.0212645603,29097.6817744251,29096.335895323,29097.8098426496,29099.2872969764,29100.7730583191,29102.2507831848,29103.5899255946,29104.9356066869,29103.4616079241,29101.9842280725,29100.49866602,29099.1587184848,29100.635725039,29102.1127940789,29218.3740233807,29217.0355751593,29215.6907335955,29217.1656339353,29218.6440464407,29220.1307592323,29221.6094332762,29222.9475351317,29224.2921796274,29222.8172283344,29221.3388900772,29219.8523756461,29218.5134719485,29219.9914308792,29221.4694519436,29213.097419906,29211.7576621051,29210.4115160972,29211.8852177185,29213.3624246931,29214.8479401127,29216.3254193324,29217.6648307808,29219.0107795174,29217.5370265933,29216.0598937804,29214.5745769029,29213.2343608717,29214.7111219106,29216.1879452177,29228.5001776382,29227.1606771463,29225.8147874039,29227.2887246528,29228.7661685661,29230.2519192915,29231.7296332854,29233.0687875894,29234.4144802015,29232.9404917397,29231.4631219696,29229.9775696549,29228.6376114395,29230.1146079509,29231.5916666697,18003.7183557611,18002.0148776675,18000.306942309,18001.335874918,18002.366047928,18003.4068581418,18004.4408407393,18006.1438671783,18007.8514710658,18006.8222443538,18005.7921041461,18004.7516539805,18003.0468805485,18004.0790464459,18005.1113753336,18012.0480478744,18010.3454867864,18008.6384619212,18009.6689165572,18010.7006188752,18011.7429525307,18012.7784539601,18014.4805630613,18016.1872564148,18015.156508519,18014.124839349,18013.0828655826,18011.3790117336,18012.4126994478,18013.4465498999,18020.3919104601,18018.6902668781,18016.9841530102,18018.0161274538,18019.0493568529,18020.0932117188,18021.1302297599,18022.8314210309,18024.5372033434,18023.5049364829,18022.4717405798,18021.4282454398,18019.7253116687,18020.7605189773,18021.7958887723,18082.7418356221,18081.0297405602,18079.3132496105,18080.327727018,18081.3433743777,18082.3697126265,18083.3892657783,18085.100916293,18086.8170791297,18085.8023022247,18084.7866841015,18083.7607042178,18082.0472886075,18083.0650005968,18084.0828765013,18074.5609672696,18072.8479685272,18071.1305804586,18072.1435260365,18073.1576342711,18074.1824391717,18075.2004636477,18076.9130181888,18078.6300782088,18077.6168322866,18076.6027529368,18075.5783065474,18073.8639846855,18074.8801650336,18075.8965095435,18066.3943696803,18064.6804677979,18062.962183157,18063.9735947234,18064.9861616358,18066.0094309938,18067.0259246018,18068.7393826322,18070.4573392855,18069.4456265342,18068.4330881528,18067.4101774541,18065.6949498789,18066.7095963975,18067.7244073242,14729.609973646,14727.7387157865,14725.8645148003,14726.5412658075,14727.2176686919,14727.9058124453,14728.5882920052,14730.4591703965,14732.3330583762,14731.6557588658,14730.9792882268,14730.2915596053,14728.4184691715,14729.0984627581,14729.7786965106,14716.2712408202,14714.3994232039,14712.5246691277,14713.1998720395,14713.8747201756,14714.5613129621,14715.2422470029,14717.1136856307,14718.9881269629,14718.3123742781,14717.63745784,14716.9512803589,14715.0776280044,14715.7560733624,14716.4347592496,14702.9424709013,14701.0700937876,14699.1947868913,14699.8684384465,14700.5417285585,14701.226767102,14701.9061523566,14703.7781509694,14705.6531453864,14704.9789427884,14704.3055838194,14703.6209607599,14701.7467467342,14702.4236406015,14703.1007753576,14802.123693369,14800.2455970545,14798.3646397662,14799.0221947232,14799.6793152852,14800.3482190711,14801.0115224687,14802.8892513913,14804.7699040072,14804.111793764,14803.4545997504,14802.7861065555,14800.9061495265,14801.5669427621,14802.2279767273,14815.3486800772,14813.4711314796,14811.5907151915,14812.2498302676,14812.908517637,14813.5789845253,14814.2438455229,14816.1210262236,14818.0011375537,14817.3414684531,14816.6827081869,14816.0126517296,14814.1332445846,14814.7955980994,14815.4581919904,14828.5837494847,14826.7067489117,14824.8268739427,14825.4875459066,14826.1477968381,14826.819823589,14827.4862389568,14829.3628711328,14831.2424408622,14830.5812161305,14829.9208928525,14829.2492763739,14827.3704194171,14828.0343299781,14828.6984805605
